sentence_number	batch	model	prompt	temperature	bertscore_precision	bertscore_recall	bertscore_f1	CHRF	COMET
38	3	ChatGPT 4	prompt0	0.6	0.9601547122001648	0.9601547122001648	0.9601547122001648	87.5266113094671	0.9335407614707947
39	3	ChatGPT 4	prompt0	0.6	0.828330934047699	0.8055676817893982	0.8167906999588013	47.87436165948606	0.8479206562042236
40	3	ChatGPT 4	prompt0	0.6	0.8779869079589844	0.825783371925354	0.851085364818573	24.71532358242812	0.9283739924430847
41	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9891265630722046
42	3	ChatGPT 4	prompt0	0.6	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
43	3	ChatGPT 4	prompt0	0.6	0.7692338228225708	0.7640036344528198	0.7666098475456238	3.1779661016949152	0.49360164999961853
44	3	ChatGPT 4	prompt0	0.6	0.7577160596847534	0.7629512548446655	0.7603246569633484	6.282996394540305	0.4848634600639343
45	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
46	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
47	3	ChatGPT 4	prompt0	0.6	0.9495680332183838	0.9602429270744324	0.954875648021698	79.3325017376882	0.9312129616737366
48	3	ChatGPT 4	prompt0	0.6	0.9635806083679199	0.9579743146896362	0.9607692360877991	76.00004297523994	0.9458139538764954
49	3	ChatGPT 4	prompt0	0.6	0.9079351425170898	0.8673744201660156	0.8871914148330688	71.23902402413714	0.8913924098014832
50	3	ChatGPT 4	prompt0	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
51	3	ChatGPT 4	prompt0	0.6	0.8335941433906555	0.8523719310760498	0.842878520488739	37.20315114896623	0.8912271857261658
52	3	ChatGPT 4	prompt0	0.6	0.8735438585281372	0.8529346585273743	0.8631162047386169	52.85415404851792	0.8634909987449646
53	3	ChatGPT 4	prompt0	0.6	0.9507479667663574	0.9638041853904724	0.9572315216064453	73.17088515377122	0.9673736691474915
54	3	ChatGPT 4	prompt0	0.6	0.9310860633850098	0.9412651658058167	0.936147928237915	67.76472852709833	0.9446495175361633
55	3	ChatGPT 4	prompt0	0.6	0.929360032081604	0.9271845817565918	0.9282710552215576	67.90699213432762	0.9443936347961426
56	3	ChatGPT 4	prompt0	0.6	0.9187173843383789	0.8847908973693848	0.9014350175857544	57.70938835083934	0.9269421696662903
57	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
58	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
59	3	ChatGPT 4	prompt0	0.6	0.8330552577972412	0.8733392357826233	0.8527217507362366	66.09480851352107	0.880749523639679
60	3	ChatGPT 4	prompt0	0.6	0.7699960470199585	0.7322885990142822	0.7506691217422485	20.79312865497076	0.5228792428970337
61	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9810548424720764
62	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9905698895454407
63	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9877201914787292
64	3	ChatGPT 4	prompt0	0.6	0.9276845455169678	0.9276845455169678	0.9276845455169678	62.80962491153574	0.8611641526222229
65	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
66	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
67	3	ChatGPT 4	prompt0	0.6	0.9531142711639404	0.9265991449356079	0.939669668674469	64.00562631864523	0.950827956199646
68	3	ChatGPT 4	prompt0	0.6	0.8775128722190857	0.8538282513618469	0.8655085563659668	57.28392580599031	0.8383921980857849
69	3	ChatGPT 4	prompt0	0.6	0.8407149314880371	0.8227660655975342	0.8316437005996704	50.68438531919885	0.5595257878303528
70	3	ChatGPT 4	prompt0	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9907765984535217
71	3	ChatGPT 4	prompt0	0.6	0.8918931484222412	0.8961085677146912	0.8939958214759827	73.3894644366642	0.9253643155097961
72	3	ChatGPT 4	prompt0	0.6	0.9853198528289795	0.9853198528289795	0.9853198528289795	89.44931495507952	0.9524983763694763
73	3	ChatGPT 4	prompt0	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9916960597038269
74	3	ChatGPT 4	prompt0	0.6	0.8917655348777771	0.9081770777702332	0.899896502494812	54.74121863135861	0.9565933346748352
75	3	ChatGPT 4	prompt0	0.6	0.76711106300354	0.76711106300354	0.76711106300354	19.332925566238984	0.8135027289390564
76	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9897734522819519
77	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
78	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
79	3	ChatGPT 4	prompt0	0.6	0.9125202894210815	0.8862788677215576	0.8992081880569458	70.96948802839344	0.8496447205543518
80	3	ChatGPT 4	prompt0	0.6	0.7410888671875	0.7634938359260559	0.752124547958374	36.40600942275522	0.7168304920196533
81	3	ChatGPT 4	prompt0	0.6	0.7594924569129944	0.7477989792823792	0.7536003589630127	40.385139695212715	0.6857511401176453
82	3	ChatGPT 4	prompt0	0.6	0.7975172996520996	0.7786625623703003	0.7879772186279297	47.14430238831348	0.7812455296516418
83	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9820341467857361
84	3	ChatGPT 4	prompt0	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9840215444564819
85	3	ChatGPT 4	prompt0	0.6	0.9999997615814209	0.9999997615814209	0.9999997615814209	100.0	0.9859870076179504
86	3	ChatGPT 4	prompt0	0.6	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9899653792381287
87	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
88	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
89	3	ChatGPT 4	prompt0	0.6	0.8454684615135193	0.8056042194366455	0.8250550627708435	58.96130532218784	0.8838518857955933
90	3	ChatGPT 4	prompt0	0.6	0.7410888671875	0.7634938359260559	0.752124547958374	36.40600942275522	0.7168304920196533
91	3	ChatGPT 4	prompt0	0.6	1.000000238418579	1.000000238418579	1.000000238418579	100.0	0.9849644899368286
92	3	ChatGPT 4	prompt0	0.6	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9811449646949768
93	3	ChatGPT 4	prompt0	0.6	0.9999997615814209	0.9999997615814209	0.9999997615814209	100.0	0.9859870076179504
94	3	ChatGPT 4	prompt0	0.6	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9899653792381287
95	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
96	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
97	3	ChatGPT 4	prompt0	0.6	0.9526532888412476	0.954756498336792	0.953703761100769	79.62513141341314	0.922573983669281
98	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9818198084831238
99	3	ChatGPT 4	prompt0	0.6	0.8654206395149231	0.8644752502441406	0.8649477362632751	62.700575711501	0.8888565897941589
100	3	ChatGPT 4	prompt0	0.6	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9847012758255005
101	3	ChatGPT 4	prompt0	0.6	0.8650286793708801	0.8481268286705017	0.8564943671226501	59.60434763109485	0.90370112657547
102	3	ChatGPT 4	prompt0	0.6	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9904242157936096
103	3	ChatGPT 4	prompt0	0.6	1.000000238418579	1.000000238418579	1.000000238418579	100.0	0.9887333512306213
104	3	ChatGPT 4	prompt0	0.6	0.8037731647491455	0.7837345600128174	0.7936273813247681	47.46797557763678	0.8385725617408752
105	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
106	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
107	3	ChatGPT 4	prompt0	0.6	0.9017170667648315	0.889417827129364	0.8955252170562744	75.34617117343416	0.927558958530426
108	3	ChatGPT 4	prompt0	0.6	0.9323157072067261	0.9505850672721863	0.9413617849349976	81.64975875749052	0.9384567737579346
109	3	ChatGPT 4	prompt0	0.6	0.8090184926986694	0.7950881123542786	0.8019927740097046	46.46618759711896	0.9123072028160095
110	3	ChatGPT 4	prompt0	0.6	0.9224461317062378	0.8870306015014648	0.9043918251991272	59.67636709289438	0.9405311942100525
111	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
112	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
113	3	ChatGPT 4	prompt0	0.6	0.930916428565979	0.9147596955299377	0.9227672815322876	73.52243169642028	0.8968644738197327
114	3	ChatGPT 4	prompt0	0.6	0.9772573113441467	0.989866316318512	0.9835214018821716	94.45281019937777	0.9614576697349548
115	3	ChatGPT 4	prompt0	0.6	0.7014525532722473	0.6908724308013916	0.6961222887039185	32.80983608149146	0.5787016749382019
116	3	ChatGPT 4	prompt0	0.6	0.8971158266067505	0.8228244185447693	0.8583657145500183	53.012714220161925	0.932470977306366
117	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9814565777778625
118	3	ChatGPT 4	prompt0	0.6	0.9801735877990723	0.9801735877990723	0.9801735877990723	89.14119902462402	0.9489423036575317
119	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
120	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
121	3	ChatGPT 4	prompt0	0.6	0.83966064453125	0.8460652828216553	0.8428508043289185	51.96938991201732	0.847154438495636
122	3	ChatGPT 4	prompt0	0.6	0.703654944896698	0.7114887833595276	0.7075501680374146	30.128561042767245	0.6639888882637024
123	3	ChatGPT 4	prompt0	0.6	0.8923574686050415	0.8735959529876709	0.8828770518302917	60.18097826381019	0.9225307106971741
124	3	ChatGPT 4	prompt0	0.6	0.8779869079589844	0.825783371925354	0.851085364818573	24.71532358242812	0.9283739924430847
125	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9891265630722046
126	3	ChatGPT 4	prompt0	0.6	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
127	3	ChatGPT 4	prompt0	0.6	0.7692338228225708	0.7640036344528198	0.7666098475456238	3.1779661016949152	0.49360164999961853
128	3	ChatGPT 4	prompt0	0.6	0.7577160596847534	0.7629512548446655	0.7603246569633484	6.282996394540305	0.4848634600639343
129	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
130	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
131	3	ChatGPT 4	prompt0	0.6	0.8773316144943237	0.862703263759613	0.8699559569358826	65.75447567069813	0.7279120683670044
132	3	ChatGPT 4	prompt0	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
133	3	ChatGPT 4	prompt0	0.6	0.8495683670043945	0.8664153218269348	0.8579091429710388	45.60948051613132	0.8516346216201782
134	3	ChatGPT 4	prompt0	0.6	0.7813819646835327	0.823805570602417	0.8020331263542175	41.883776814972606	0.894775927066803
135	3	ChatGPT 4	prompt0	0.6	0.8792421817779541	0.8199180364608765	0.8485444784164429	44.63203161110588	0.8791147470474243
136	3	ChatGPT 4	prompt0	0.6	0.8294575214385986	0.7825111150741577	0.8053006529808044	37.768161388445996	0.9344386458396912
137	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
138	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
139	3	ChatGPT 4	prompt0	0.6	0.8728681802749634	0.8423119187355042	0.8573178648948669	53.812023747129686	0.8757749199867249
140	3	ChatGPT 4	prompt0	0.6	0.8708698153495789	0.8550985455513	0.862912118434906	55.912166032246716	0.8189200758934021
141	3	ChatGPT 4	prompt0	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9907280206680298
142	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9854109883308411
143	3	ChatGPT 4	prompt0	0.6	0.8053783178329468	0.7751820087432861	0.7899917364120483	40.02713038683816	0.9010968208312988
144	3	ChatGPT 4	prompt0	0.6	0.6711651086807251	0.6844106912612915	0.6777231693267822	10.104265737850131	0.562500536441803
145	3	ChatGPT 4	prompt0	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9877792000770569
146	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
147	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
148	3	ChatGPT 4	prompt0	0.6	0.8398841023445129	0.8958477973937988	0.866963803768158	84.69425103926595	0.9103475213050842
149	3	ChatGPT 4	prompt0	0.6	0.881110668182373	0.8863772749900818	0.8837361335754395	63.522655805059856	0.9016349911689758
150	3	ChatGPT 4	prompt0	0.6	0.9405598640441895	0.9251816272735596	0.9328073859214783	76.92823670254971	0.947466254234314
151	3	ChatGPT 4	prompt0	0.6	0.8779869079589844	0.825783371925354	0.851085364818573	24.71532358242812	0.9283739924430847
152	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9891265630722046
153	3	ChatGPT 4	prompt0	0.6	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
154	3	ChatGPT 4	prompt0	0.6	0.7692338228225708	0.7640036344528198	0.7666098475456238	3.1779661016949152	0.49360164999961853
155	3	ChatGPT 4	prompt0	0.6	0.7577160596847534	0.7629512548446655	0.7603246569633484	6.282996394540305	0.4848634600639343
156	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
157	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
158	3	ChatGPT 4	prompt0	0.6	0.9479069113731384	0.9092981815338135	0.9282011985778809	71.25413642794456	0.9110257029533386
159	3	ChatGPT 4	prompt0	0.6	0.8958763480186462	0.8925502896308899	0.8942102193832397	61.181490549985526	0.8961648941040039
160	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9824785590171814
161	3	ChatGPT 4	prompt0	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
162	3	ChatGPT 4	prompt0	0.6	0.8974046111106873	0.9048495292663574	0.9011116623878479	65.8173640372729	0.8702996969223022
163	3	ChatGPT 4	prompt0	0.6	0.7650014758110046	0.7908613085746765	0.7777165174484253	50.2841737064138	0.8444927334785461
164	3	ChatGPT 4	prompt0	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9878422617912292
165	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9813385009765625
166	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9883447289466858
167	3	ChatGPT 4	prompt0	0.6	0.886623740196228	0.886623740196228	0.886623740196228	19.755838517863427	0.9026514887809753
168	3	ChatGPT 4	prompt0	0.6	0.8985819816589355	0.8985819816589355	0.8985819816589355	67.23185459091977	0.9626121520996094
169	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
170	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
171	3	ChatGPT 4	prompt0	0.6	0.8060591220855713	0.7943810224533081	0.8001775145530701	53.634177165938425	0.8413302898406982
172	3	ChatGPT 4	prompt0	0.6	0.818721354007721	0.886978030204773	0.851483941078186	53.27310504893208	0.8387558460235596
173	3	ChatGPT 4	prompt0	0.6	0.8286310434341431	0.8305622935295105	0.8295955657958984	57.07356271322111	0.8642308712005615
174	3	ChatGPT 4	prompt0	0.6	0.8214840888977051	0.8271068334579468	0.8242858648300171	55.434042256715955	0.8257758021354675
175	3	ChatGPT 4	prompt0	0.6	0.8171965479850769	0.8214486837387085	0.8193171620368958	37.93308551368644	0.8935802578926086
176	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
177	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
178	3	ChatGPT 4	prompt0	0.6	0.85256028175354	0.8861866593360901	0.8690483570098877	40.35096374214516	0.8220464587211609
179	3	ChatGPT 4	prompt0	0.6	0.7416103482246399	0.7674646377563477	0.7543160915374756	48.616484236986935	0.7771963477134705
180	3	ChatGPT 4	prompt0	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
181	3	ChatGPT 4	prompt0	0.6	0.8659459948539734	0.8283541798591614	0.8467330932617188	51.49069366362984	0.8433032631874084
182	3	ChatGPT 4	prompt0	0.6	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9890469908714294
183	3	ChatGPT 4	prompt0	0.6	0.8084090948104858	0.7348829507827759	0.769894540309906	15.554126195188564	0.7808852195739746
184	3	ChatGPT 4	prompt0	0.6	0.9346663951873779	0.8737625479698181	0.9031888842582703	56.70997971803937	0.9277299642562866
185	3	ChatGPT 4	prompt0	0.6	0.7723209857940674	0.7468577027320862	0.7593759894371033	23.122779998182203	0.7104390263557434
186	3	ChatGPT 4	prompt0	0.6	0.8852373957633972	0.8198878765106201	0.8513103127479553	34.49572549989971	0.746513307094574
187	3	ChatGPT 4	prompt0	0.6	0.9213969111442566	0.9054398536682129	0.9133486151695251	51.167209809091354	0.9584046006202698
188	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
189	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
190	3	ChatGPT 4	prompt0	0.6	0.8687793016433716	0.8317947387695312	0.8498848676681519	54.757493852778	0.9022958278656006
191	3	ChatGPT 4	prompt0	0.6	0.8437373638153076	0.803007960319519	0.8228690028190613	57.44666952194275	0.760391891002655
192	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9816941618919373
193	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9820767641067505
194	3	ChatGPT 4	prompt0	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9895122051239014
195	3	ChatGPT 4	prompt0	0.6	0.8950440287590027	0.8997668027877808	0.8973992466926575	55.051904385091376	0.8993350863456726
196	3	ChatGPT 4	prompt0	0.6	0.7621548175811768	0.7483494281768799	0.7551890015602112	35.11850956176702	0.8829887509346008
197	3	ChatGPT 4	prompt0	0.6	0.8519081473350525	0.8354208469390869	0.843583881855011	35.11850956176702	0.6779604554176331
198	3	ChatGPT 4	prompt0	0.6	0.8983017206192017	0.8843756318092346	0.8912842869758606	37.171408257282835	0.8217856287956238
199	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
200	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
201	3	ChatGPT 4	prompt0	0.6	0.8095431327819824	0.7933360934257507	0.8013576865196228	51.401093056849355	0.8332406878471375
202	3	ChatGPT 4	prompt0	0.6	0.9058247804641724	0.849229097366333	0.8766144514083862	59.774474423655185	0.8914076089859009
203	3	ChatGPT 4	prompt0	0.6	0.8331242799758911	0.8018014430999756	0.8171627521514893	46.50992916571358	0.8218459486961365
204	3	ChatGPT 4	prompt0	0.6	0.970464825630188	0.970464825630188	0.970464825630188	88.46354290825073	0.9745844006538391
205	3	ChatGPT 4	prompt0	0.6	0.9830190539360046	0.9830190539360046	0.9830190539360046	94.27366887041518	0.9617742896080017
206	3	ChatGPT 4	prompt0	0.6	0.9177343845367432	0.9371033310890198	0.92731773853302	71.3160690491461	0.9213322401046753
207	3	ChatGPT 4	prompt0	0.6	0.9350051879882812	0.9564419984817505	0.9456021189689636	86.53111463573524	0.9328785538673401
208	3	ChatGPT 4	prompt0	0.6	0.9385669827461243	0.9597117304801941	0.949021577835083	87.00665868602285	0.9269314408302307
209	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9901397824287415
210	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
211	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
212	3	ChatGPT 4	prompt0	0.6	0.8069143295288086	0.8432155847549438	0.8246656656265259	54.250158043481235	0.8428489565849304
213	3	ChatGPT 4	prompt0	0.6	0.797437310218811	0.783551812171936	0.7904335856437683	43.04063550647959	0.6564157009124756
214	3	ChatGPT 4	prompt0	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
215	3	ChatGPT 4	prompt0	0.6	0.9302578568458557	0.8975769877433777	0.9136252403259277	73.42961305088934	0.762035071849823
216	3	ChatGPT 4	prompt0	0.6	0.8855957388877869	0.8782284259796143	0.8818966746330261	65.88856890110705	0.8973721861839294
217	3	ChatGPT 4	prompt0	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
218	3	ChatGPT 4	prompt0	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9922457933425903
219	3	ChatGPT 4	prompt0	0.6	0.819337010383606	0.7709434032440186	0.7944039106369019	19.606028646367022	0.7333870530128479
220	3	ChatGPT 4	prompt0	0.6	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9827466607093811
221	3	ChatGPT 4	prompt0	0.6	0.8763319253921509	0.8389758467674255	0.8572471737861633	37.24378826549468	0.8041785955429077
222	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
223	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
224	3	ChatGPT 4	prompt0	0.6	0.8543023467063904	0.8685837984085083	0.8613839149475098	61.832320445964896	0.8609930872917175
225	3	ChatGPT 4	prompt0	0.6	0.8593987226486206	0.8772268891334534	0.8682212233543396	76.586637193981	0.9130933880805969
226	3	ChatGPT 4	prompt0	0.6	0.8779869079589844	0.825783371925354	0.851085364818573	24.71532358242812	0.9283739924430847
227	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9891265630722046
228	3	ChatGPT 4	prompt0	0.6	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
229	3	ChatGPT 4	prompt0	0.6	0.7692338228225708	0.7640036344528198	0.7666098475456238	3.1779661016949152	0.49360164999961853
230	3	ChatGPT 4	prompt0	0.6	0.7577160596847534	0.7629512548446655	0.7603246569633484	6.282996394540305	0.4848634600639343
231	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
232	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
233	3	ChatGPT 4	prompt0	0.6	0.9222905039787292	0.8441290259361267	0.8814805150032043	48.55294506589449	0.8780743479728699
234	3	ChatGPT 4	prompt0	0.6	0.7989749312400818	0.8412385582923889	0.8195621967315674	46.8563511888997	0.8123646378517151
235	3	ChatGPT 4	prompt0	0.6	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
236	3	ChatGPT 4	prompt0	0.6	0.8038509488105774	0.7937432527542114	0.7987651228904724	46.15538312495556	0.8497282862663269
237	3	ChatGPT 4	prompt0	0.6	0.8431122303009033	0.8209658861160278	0.8318917155265808	41.17336535074293	0.8101778626441956
238	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9924197196960449
239	3	ChatGPT 4	prompt0	0.6	0.9438525438308716	0.9283117651939392	0.9360176920890808	68.58302458201483	0.9699831604957581
240	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
241	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
242	3	ChatGPT 4	prompt0	0.6	0.8543023467063904	0.8685837984085083	0.8613839149475098	61.832320445964896	0.8613396883010864
243	3	ChatGPT 4	prompt0	0.6	0.9430810213088989	0.9235898852348328	0.9332337379455566	80.38349038147028	0.9747996926307678
244	3	ChatGPT 4	prompt0	0.6	0.8779869079589844	0.825783371925354	0.851085364818573	24.71532358242812	0.9283739924430847
245	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9891265630722046
246	3	ChatGPT 4	prompt0	0.6	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
247	3	ChatGPT 4	prompt0	0.6	0.7692338228225708	0.7640036344528198	0.7666098475456238	3.1779661016949152	0.49360164999961853
248	3	ChatGPT 4	prompt0	0.6	0.7577160596847534	0.7629512548446655	0.7603246569633484	6.282996394540305	0.4848634600639343
249	3	ChatGPT 4	prompt0	0.6	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
250	3	ChatGPT 4	prompt0	0.6	1.0	1.0	1.0	100.0	0.9943715929985046
251	3	ChatGPT 4	prompt0	0.6	0.7961407899856567	0.7420105338096619	0.768123209476471	16.823511214503945	0.8660023212432861
252	3	ChatGPT 4	prompt0	0.6	0.701714813709259	0.6832284927368164	0.692348301410675	22.307691356135834	0.5545452237129211
253	3	ChatGPT 4	prompt0	0.6	0.8857085108757019	0.803007960319519	0.8423332571983337	46.22426730176962	0.8800676465034485
254	3	ChatGPT 4	prompt0	0.6	0.8799692988395691	0.7952302098274231	0.8354565501213074	46.92208694035156	0.8656558990478516
255	3	ChatGPT 4	prompt0	0.6	0.8076489567756653	0.6636950969696045	0.728630006313324	20.1869421594131	0.611879289150238
256	3	ChatGPT 4	prompt0	0.6	0.7090467214584351	0.677749752998352	0.6930450797080994	28.657606346680016	0.5715488791465759
257	3	ChatGPT 4	prompt0	0.6	0.696150004863739	0.6580029129981995	0.6765391230583191	26.804836605610316	0.507085382938385
258	3	ChatGPT 4	prompt0	0.6	0.874269962310791	0.8042859435081482	0.83781898021698	40.94067155020216	0.8381888270378113
259	3	ChatGPT 4	prompt0	0.6	0.6953014135360718	0.6948089003562927	0.6950550675392151	10.397366380356477	0.48077479004859924
260	3	ChatGPT 4	prompt0	0.6	0.6109007596969604	0.5781080722808838	0.5940521955490112	9.097990477524155	0.4731156826019287
261	3	ChatGPT 4	prompt0	0.6	0.7788829803466797	0.6948691606521606	0.7344813346862793	31.043276366008566	0.6857908368110657
262	3	ChatGPT 4	prompt0	0.6	0.8153977990150452	0.7000206112861633	0.7533169984817505	47.119995087509146	0.5745314359664917
263	3	ChatGPT 4	prompt0	0.6	0.8028439283370972	0.7312303185462952	0.7653656005859375	48.34039672176914	0.7839785218238831
